title,bert-base-uncased,roberta-large,microsoft/deberta-large,facebook/bart-large,xlnet-large-cased,google/electra-large-discriminator,albert-large-v2,Average
Primal Fear,0.32142857142857145,0.0,0.0,0.75,0.0,0.5714285714285714,0.0,0.2346938775510204
Rude,0.21428571428571427,0.0,0.0,0.0,0.03571428571428571,0.0,0.10714285714285714,0.05102040816326531
Sgt. Bilko,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0663265306122449
Jack and Sarah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girl 6,0.5357142857142857,0.0,0.0,0.0,0.10714285714285714,0.03571428571428571,0.25,0.13265306122448978
Diabolique,0.25,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.04591836734693877
Courage Under Fire,0.32142857142857145,0.8928571428571429,0.8928571428571429,0.75,0.03571428571428571,0.8928571428571429,0.0,0.5408163265306122
Impossible,0.42857142857142855,0.9285714285714286,0.8928571428571429,0.42857142857142855,0.03571428571428571,0.21428571428571427,0.07142857142857142,0.42857142857142855
Moll Flanders,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
Dragonheart,0.21428571428571427,0.7857142857142857,0.9285714285714286,0.6428571428571429,0.2857142857142857,0.21428571428571427,0.03571428571428571,0.44387755102040816
Eddie,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.14795918367346936
Faithful,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.030612244897959183
Underground,0.4642857142857143,0.07142857142857142,0.0,0.03571428571428571,0.10714285714285714,0.2857142857142857,0.2857142857142857,0.17857142857142858
Mystery Science Theater The Movie,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.11224489795918367
Barbarella,0.8214285714285714,0.0,0.0,0.0,0.07142857142857142,0.10714285714285714,0.10714285714285714,0.15816326530612243
Windows,0.32142857142857145,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.056122448979591844
It's My Party,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
Mrs. Winterbourne,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142
Solo,0.21428571428571427,0.7857142857142857,0.6428571428571429,0.17857142857142858,0.0,0.0,0.0,0.2602040816326531
True Crime,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366
Delta of Venus,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142
Angus,0.25,0.0,0.0,0.0,0.0,0.03571428571428571,0.32142857142857145,0.08673469387755103
Faces,0.10714285714285714,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.02040816326530612
Sunset Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mulholland Falls,0.21428571428571427,0.0,0.0,0.10714285714285714,0.0,0.5357142857142857,0.0,0.12244897959183673
Celtic Pride,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.04081632653061224
Flipper,0.0,0.0,0.03571428571428571,0.17857142857142858,0.42857142857142855,0.17857142857142858,0.03571428571428571,0.12244897959183673
Of Love and Shadows,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.08673469387755102
Dead Man,0.35714285714285715,0.0,0.0,0.07142857142857142,0.25,0.0,0.0,0.09693877551020409
Low Life,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.03571428571428571,0.06632653061224489
Heaven's Prisoners,0.10714285714285714,0.14285714285714285,0.0,0.7142857142857143,0.0,0.35714285714285715,0.0,0.18877551020408162
Twister,0.14285714285714285,0.9285714285714286,0.7857142857142857,0.17857142857142858,0.17857142857142858,0.25,0.0,0.35204081632653056
Careful,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.25,0.05612244897959184
Kim,0.6785714285714286,0.0,0.07142857142857142,0.0,0.25,0.0,0.07142857142857142,0.15306122448979592
Stalingrad,0.5357142857142857,0.9642857142857143,0.03571428571428571,0.8928571428571429,0.03571428571428571,0.25,0.03571428571428571,0.39285714285714285
Striptease,0.5714285714285714,0.10714285714285714,0.0,0.5,0.03571428571428571,0.6071428571428571,0.25,0.2959183673469387
Heavy,0.4642857142857143,0.0,0.0,0.0,0.03571428571428571,0.0,0.2857142857142857,0.11224489795918367
Jack,0.7142857142857143,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.14285714285714285,0.1377551020408163
Trainspotting,0.42857142857142855,0.17857142857142858,0.0,0.7142857142857143,0.03571428571428571,0.2857142857142857,0.07142857142857142,0.24489795918367346
Stealing Beauty,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.02040816326530612
Kingpin,0.39285714285714285,0.0,0.0,0.0,0.0,0.03571428571428571,0.32142857142857145,0.10714285714285714
Eraser,0.39285714285714285,0.7857142857142857,0.8928571428571429,0.21428571428571427,0.03571428571428571,0.0,0.0,0.3316326530612245
Daylight,0.6785714285714286,0.8214285714285714,0.8214285714285714,0.2857142857142857,0.14285714285714285,0.10714285714285714,0.0,0.4081632653061224
Lone Star,0.42857142857142855,0.6071428571428571,0.21428571428571427,0.5714285714285714,0.03571428571428571,0.0,0.0,0.26530612244897955
Phenomenon,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.02551020408163265
Walking and Talking,0.7142857142857143,0.0,0.0,0.0,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285
Alaska,0.0,0.0,0.07142857142857142,0.03571428571428571,0.42857142857142855,0.21428571428571427,0.0,0.10714285714285714
Fled,0.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.0,0.26530612244897955
Stonewall,0.10714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,0.03571428571428571,0.04081632653061224
Ransom,0.25,0.32142857142857145,0.0,0.7142857142857143,0.0,0.5714285714285714,0.0,0.26530612244897955
Foxfire,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.015306122448979591
Chain Reaction,0.03571428571428571,0.7142857142857143,0.8214285714285714,0.25,0.10714285714285714,0.07142857142857142,0.0,0.2857142857142857
Matilda,0.10714285714285714,0.5357142857142857,0.07142857142857142,0.6071428571428571,0.14285714285714285,0.03571428571428571,0.10714285714285714,0.22959183673469385
Emma,0.5714285714285714,0.0,0.0,0.0,0.10714285714285714,0.0,0.21428571428571427,0.12755102040816327
Basquiat,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.00510204081632653
Tin Cup,0.6428571428571429,0.0,0.0,0.0,0.0,0.03571428571428571,0.14285714285714285,0.1173469387755102
Kansas City,0.10714285714285714,0.0,0.0,0.14285714285714285,0.03571428571428571,0.5,0.10714285714285714,0.12755102040816327
Nothing to Lose,0.25,0.8214285714285714,0.8571428571428571,0.9285714285714286,0.10714285714285714,0.5,0.0,0.4948979591836734
Girls Town,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.12755102040816327
Bogus,0.0,0.0,0.03571428571428571,0.0,0.21428571428571427,0.0,0.10714285714285714,0.05102040816326531
Twelfth Night,0.6428571428571429,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.12244897959183675
Mother Night,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
For Whom the Bell Tolls,0.39285714285714285,0.32142857142857145,0.0,0.14285714285714285,0.10714285714285714,0.42857142857142855,0.0,0.1989795918367347
Singin' in the Rain,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.13775510204081634
Funny Face,0.8214285714285714,0.0,0.0,0.0,0.0,0.03571428571428571,0.35714285714285715,0.17346938775510204
Rear Window,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
It Happened One Night,0.6428571428571429,0.0,0.0,0.0,0.0,0.03571428571428571,0.17857142857142858,0.12244897959183675
Gaslight,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.05612244897959184
North by Northwest,0.03571428571428571,0.21428571428571427,0.9285714285714286,0.07142857142857142,0.17857142857142858,0.35714285714285715,0.0,0.25510204081632654
Some Like It Hot,0.5714285714285714,0.0,0.0,0.0,0.0,0.35714285714285715,0.07142857142857142,0.14285714285714285
Charade,0.75,0.17857142857142858,0.0,0.6428571428571429,0.0,0.6785714285714286,0.14285714285714285,0.34183673469387754
Casablanca,0.10714285714285714,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.030612244897959183
My Fair Lady,0.6428571428571429,0.0,0.0,0.0,0.0,0.03571428571428571,0.25,0.1326530612244898
Sabrina,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.09693877551020409
Roman Holiday,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.10714285714285714
Meet Me in St. Louis,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.02040816326530612
Gone with the Wind,0.07142857142857142,0.17857142857142858,0.0,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.0,0.12755102040816327
My Favorite Year,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.11224489795918369
Citizen Kane,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.02551020408163265
A Space Odyssey,0.21428571428571427,0.0,0.0,0.0,0.0,0.2857142857142857,0.10714285714285714,0.08673469387755102
Golden Earrings,0.0,0.03571428571428571,0.0,0.17857142857142858,0.21428571428571427,0.4642857142857143,0.0,0.12755102040816327
All About Eve,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.02040816326530612
Rebecca,0.6785714285714286,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.10204081632653061
Foreign Correspondent,0.42857142857142855,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.07142857142857142
Notorious,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.030612244897959183
Spellbound,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
To Catch a Thief,0.21428571428571427,0.6071428571428571,0.03571428571428571,0.8214285714285714,0.0,0.4642857142857143,0.0,0.30612244897959184
Father of the Bride,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.09693877551020409
Ninotchka,0.39285714285714285,0.0,0.0,0.0,0.0,0.03571428571428571,0.10714285714285714,0.07653061224489796
Love in the Afternoon,0.75,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.1326530612244898
Gigi,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.02040816326530612
Laura,0.0,0.42857142857142855,0.0,0.32142857142857145,0.0,0.5357142857142857,0.0,0.18367346938775508
Top Hat,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.1173469387755102
To Be or Not to Be,0.6428571428571429,0.10714285714285714,0.0,0.14285714285714285,0.10714285714285714,0.2857142857142857,0.17857142857142858,0.20918367346938774
My Man Godfrey,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.14795918367346936
His Girl Friday,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.10714285714285714
It's a Wonderful Life,0.21428571428571427,0.07142857142857142,0.0,0.0,0.32142857142857145,0.0,0.25,0.12244897959183675
Mr. Smith Goes to Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bringing Up Baby,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.09693877551020406
Penny Serenade,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.015306122448979591
Lady of Burlesque,0.6428571428571429,0.0,0.25,0.0,0.0,0.0,0.4642857142857143,0.19387755102040818
Of Human Bondage,0.4642857142857143,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.07653061224489796
Little Lord Fauntleroy,0.10714285714285714,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.02040816326530612
Angel and the Badman,0.0,0.07142857142857142,0.03571428571428571,0.32142857142857145,0.03571428571428571,0.0,0.0,0.0663265306122449
A Walk in the Sun,0.17857142857142858,0.17857142857142858,0.0,0.17857142857142858,0.10714285714285714,0.25,0.0,0.12755102040816327
Night of the Living Dead,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061
Beat the Devil,0.6071428571428571,0.14285714285714285,0.10714285714285714,0.42857142857142855,0.10714285714285714,0.7142857142857143,0.14285714285714285,0.32142857142857145
Cat on a Hot Tin Roof,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meet John Doe,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.10714285714285714
Algiers,0.17857142857142858,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.04081632653061224
Something to Sing About,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.14285714285714285
Nothing Personal,0.14285714285714285,0.21428571428571427,0.0,0.0,0.14285714285714285,0.32142857142857145,0.10714285714285714,0.13265306122448978
Dangerous Ground,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612
Picnic,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.05612244897959184
Fly Away Home,0.0,0.0,0.03571428571428571,0.5,0.5357142857142857,0.17857142857142858,0.0,0.17857142857142858
Bliss,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.01020408163265306
Big Night,0.6071428571428571,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.17857142857142858,0.12755102040816327
Herbie Rides Again,0.6785714285714286,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.32142857142857145,0.0,0.07142857142857142,0.1683673469387755
Old Yeller,0.0,0.2857142857142857,0.0,0.0,0.32142857142857145,0.0,0.0,0.08673469387755103
Cinderella,0.5,0.0,0.03571428571428571,0.2857142857142857,0.17857142857142858,0.0,0.03571428571428571,0.1479591836734694
So Dear to My Heart,0.14285714285714285,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.35714285714285715,0.0,0.10714285714285714,0.11224489795918367
Alice in Wonderland,0.14285714285714285,0.32142857142857145,0.0,0.14285714285714285,0.32142857142857145,0.0,0.17857142857142858,0.15816326530612246
Freeway,0.6785714285714286,0.21428571428571427,0.0,0.6071428571428571,0.17857142857142858,0.5357142857142857,0.32142857142857145,0.36224489795918374
Die Hard,0.03571428571428571,0.9285714285714286,0.8928571428571429,0.8571428571428571,0.0,0.42857142857142855,0.0,0.4489795918367347
Secrets Lies,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.01020408163265306
That Thing You,0.6785714285714286,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.1173469387755102
To Gillian on Her 37th Birthday,0.21428571428571427,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571
Surviving Picasso,0.10714285714285714,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.02040816326530612
Beautiful Thing,0.21428571428571427,0.0,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.04591836734693877
Looking for Richard,0.07142857142857142,0.0,0.0,0.0,0.6428571428571429,0.03571428571428571,0.03571428571428571,0.11224489795918367
Shadow Conspiracy,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.07653061224489796
Jude,0.7142857142857143,0.0,0.0,0.0,0.10714285714285714,0.0,0.32142857142857145,0.16326530612244897
Everyone Says I Love You,0.75,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14795918367346936
Sleepers,0.4642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0663265306122449
Johns,0.21428571428571427,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.04081632653061224
Shall We Dance,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285
Willy Wonka the Chocolate Factory,0.7142857142857143,0.39285714285714285,0.07142857142857142,0.8571428571428571,0.21428571428571427,0.07142857142857142,0.32142857142857145,0.3775510204081633
Sleeper,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.25,0.04591836734693877
Bananas,0.5714285714285714,0.10714285714285714,0.0,0.07142857142857142,0.0,0.32142857142857145,0.39285714285714285,0.20918367346938774
Bonnie and Clyde,0.03571428571428571,0.0,0.03571428571428571,0.7857142857142857,0.07142857142857142,0.2857142857142857,0.0,0.17346938775510204
Dial M for Murder,0.25,0.8214285714285714,0.07142857142857142,0.7857142857142857,0.0,0.5357142857142857,0.0,0.35204081632653056
Madame Butterfly,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.01020408163265306
Dirty Dancing,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.01020408163265306
Platoon,0.5,0.4642857142857143,0.03571428571428571,0.6428571428571429,0.03571428571428571,0.2857142857142857,0.07142857142857142,0.2908163265306123
Weekend at Bernie's,0.75,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.13775510204081634
Basic Instinct,0.2857142857142857,0.14285714285714285,0.0,0.5714285714285714,0.0,0.6071428571428571,0.0,0.22959183673469388
Sophie's Choice,0.25,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.04081632653061224
E.T. the Extra-Terrestrial,0.10714285714285714,0.0,0.0,0.42857142857142855,0.25,0.0,0.03571428571428571,0.1173469387755102
Days of Thunder,0.03571428571428571,0.7142857142857143,0.8571428571428571,0.42857142857142855,0.03571428571428571,0.0,0.0,0.2959183673469387
Top Gun,0.0,0.5,0.8928571428571429,0.7857142857142857,0.0,0.0,0.0,0.3112244897959183
Rebel Without a Cause,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.01020408163265306
Loser,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.11224489795918367
On Golden Pond,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.015306122448979591
Escape from New York,0.25,0.75,1.0,0.17857142857142858,0.03571428571428571,0.10714285714285714,0.0,0.33163265306122447
Jean de Florette,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.03571428571428571,0.015306122448979591
Private Benjamin,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.09693877551020406
Raw Deal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T-Men,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dear God,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.10204081632653061
Bad Moon,0.25,0.32142857142857145,0.8571428571428571,0.17857142857142858,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.26530612244897955
Bob Roberts,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.12244897959183675
Enchanted April,0.14285714285714285,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.03571428571428571
Paths of Glory,0.42857142857142855,0.21428571428571427,0.03571428571428571,0.21428571428571427,0.03571428571428571,0.2857142857142857,0.0,0.17346938775510204
Hear My Song,0.35714285714285715,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.05612244897959184
Mediterraneo,0.7142857142857143,0.0,0.0,0.0,0.07142857142857142,0.0,0.7142857142857143,0.21428571428571427
and Videotape,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.01020408163265306
Strictly Ballroom,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.08673469387755102
Aliens,0.4642857142857143,0.8928571428571429,0.8928571428571429,0.39285714285714285,0.10714285714285714,0.21428571428571427,0.10714285714285714,0.4387755102040817
Lawrence of Arabia,0.10714285714285714,0.6071428571428571,0.0,0.2857142857142857,0.14285714285714285,0.6071428571428571,0.0,0.25
To Kill a Mockingbird,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.00510204081632653
Apocalypse Now,0.10714285714285714,0.7857142857142857,0.6785714285714286,1.0,0.07142857142857142,0.2857142857142857,0.03571428571428571,0.423469387755102
Goodfellas,0.0,0.4642857142857143,0.03571428571428571,0.8214285714285714,0.0,0.2857142857142857,0.0,0.22959183673469388
Army of Darkness,0.7857142857142857,0.7142857142857143,0.75,0.5357142857142857,0.14285714285714285,0.17857142857142858,0.10714285714285714,0.4591836734693877
Psycho,0.14285714285714285,0.5714285714285714,0.0,0.7142857142857143,0.0,0.5,0.0,0.2755102040816326
Full Metal Jacket,0.0,0.03571428571428571,0.03571428571428571,0.8214285714285714,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.17857142857142858
Henry V,0.25,1.0,0.8571428571428571,0.6428571428571429,0.0,0.2857142857142857,0.0,0.4336734693877551
Amadeus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Once Upon a Time in America,0.0,0.0,0.0,0.32142857142857145,0.10714285714285714,0.21428571428571427,0.03571428571428571,0.09693877551020409
Raging Bull,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.00510204081632653
Annie Hall,0.75,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.12244897959183673
Stalker,0.5714285714285714,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.09693877551020406
Trust,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.6071428571428571,0.16836734693877548
Glory,0.6071428571428571,0.25,0.0,0.07142857142857142,0.03571428571428571,0.2857142857142857,0.03571428571428571,0.1836734693877551
Manhattan,0.5,0.0,0.0,0.0,0.10714285714285714,0.0,0.14285714285714285,0.10714285714285714
